ticker,announcement_date,surprise_last_q,surprise_last_4q_mean,estimate_revision_30d,estimate_revision_7d,analyst_dispersion,price_mom_20d,price_mom_5d,vol_ratio,sector,market_cap_log,beat
AAPL,2023-12-29,1.670863811939529,0.7664417747461785,-19.1225914848304,-19.1225914848304,2.9338896847914038,-0.05066848982072314,0.02406446326140399,0.9483152591056202,Technology,28.729633404596992,0
AAPL,2024-03-29,-1.483244229533435,0.7803596540035078,22.620617970731658,22.620617970731658,1.8771117501323014,0.09806600235722707,0.03150398832440038,0.5130984808693984,Technology,28.729633404596992,1
AAPL,2024-06-28,0.6976598671325049,-0.7388508343177375,4.198722126679254,4.198722126679254,2.8207750069388333,-0.11723749049988963,-0.03626679513944653,0.982913107551169,Technology,28.729633404596992,1
AAPL,2024-09-30,5.969465108434298,1.7136861394932243,-11.272056059544472,-11.272056059544472,4.784832080868198,-0.08238960460780775,0.0006675567423231055,1.242116709431959,Technology,28.729633404596992,1
AAPL,2024-12-31,3.7620742235826174,2.236488742403996,17.904869356544246,17.904869356544246,6.052454604555328,0.10318023480841165,0.06627801851794124,1.2539105396386871,Technology,28.729633404596992,1
AAPL,2025-03-31,6.973772694359854,4.350742973377319,-11.061933666957161,-11.061933666957161,2.124344992874825,0.0013361753571088375,0.029233838003989376,1.5262021567221993,Technology,28.729633404596992,1
AAPL,2025-06-30,1.547231269810508,4.56313582404682,-5.030262271341552,-5.030262271341552,4.975477999511167,-0.012673150604185057,-0.016585938646704768,0.8956702335958988,Technology,28.729633404596992,0
AAPL,2025-09-30,-0.2807591156867101,3.0005797680165673,-0.3753009487412092,-0.3753009487412092,4.7937286736052425,0.05138399787951098,-0.006973999499302552,0.9759289259528741,Technology,28.729633404596992,0
AAPL,2025-12-31,-0.9390068519473829,1.8253094991340673,26.032411676013783,26.032411676013783,3.4260441637567993,-0.09492191469900735,-0.0005611252431542146,0.6749259874458426,Technology,28.729633404596992,1
AAPL,2026-03-31,6.1139315395041764,1.6103492104201478,-9.463384369775993,-9.463384369775993,5.544774048749415,-0.04710306068814951,0.02899056933286759,0.6032894172878933,Technology,28.729633404596992,0
MSFT,2021-06-30,0.0,0.0,0.0,0.0,4.690294021431626,-0.10138617825151386,-0.007406997954784167,1.6263168466891516,Technology,28.729633404596992,1
MSFT,2021-09-30,2.0490722006129305,2.0490722006129305,0.0,0.0,5.424550877365407,0.1437944231820667,0.05109782444857558,0.8020007961383093,Technology,28.729633404596992,0
MSFT,2021-12-31,-1.4773923860118727,0.2858399073005289,-8.131797259657084,-8.131797259657084,3.4953924361311115,0.022552688595627313,0.01884015307624387,1.114943114054282,Technology,28.729633404596992,1
MSFT,2022-03-31,6.333015568372097,2.301565127657718,0.418009508785206,0.418009508785206,1.6129552561008564,-0.06148880536035295,0.0037140609979899875,1.0390818944694848,Technology,28.729633404596992,1
MSFT,2022-06-30,1.083905932099785,1.9971503287682348,-1.4966634885615915,-1.4966634885615915,1.4150275926376035,0.009668435710157075,-0.014362657091561815,0.7641436727282307,Technology,28.729633404596992,0
MSFT,2022-09-30,-3.1074005934321747,0.7080321302569587,13.987547980906633,13.987547980906633,3.924316747323247,-0.019795120502796082,0.012990333964097545,0.6282111315553996,Technology,28.729633404596992,0
MSFT,2022-12-30,-1.4604064466824318,0.7122786150893189,0.962218762993565,0.962218762993565,3.8100076188055603,0.07803867403314935,0.019239977364732486,1.2313075755781069,Technology,28.729633404596992,0
MSFT,2023-03-31,-4.835534669534053,-2.0798589443872184,-11.71408549075989,-11.71408549075989,1.5954561404015901,0.09020776358218696,0.0006743846240304663,0.9489185256005863,Technology,28.729633404596992,1
MSFT,2023-06-30,0.7147643508999045,-2.1721443396871885,-0.4984759967937219,-0.4984759967937219,2.245388932720003,0.03954111937005722,-0.000522125048949329,1.1611879496664157,Technology,28.729633404596992,1
MSFT,2023-09-29,2.5084202076957696,-0.7681891394052025,-0.5233096140517206,-0.5233096140517206,3.1586594639253733,-0.09073529411764714,-0.029447775719712466,0.4768385084167891,Technology,28.729633404596992,0
MSFT,2023-12-29,-1.2634637855701505,-0.7189534741271323,1.5525260620521166,1.5525260620521166,5.890823404277122,-0.04037029583417184,0.024933367724185196,1.0048975961570703,Technology,28.729633404596992,1
MSFT,2024-03-29,5.6224636714156,1.8955461111102812,-3.484001388709689,-3.484001388709689,2.417080702989907,0.00718351324828248,-0.02214261214223101,0.5494140273695028,Technology,28.729633404596992,0
MSFT,2024-06-28,-4.656908821093888,0.5526278181118329,21.858227509537166,21.858227509537166,3.5187440780839774,0.06861892672069003,0.03660470294524454,0.4881038230207021,Technology,28.729633404596992,1
MSFT,2024-09-30,0.08661523884514655,-0.05282342410082284,-0.7788371154078566,-0.7788371154078566,4.0587945368455065,0.028564627469650272,0.04170684667309543,1.0140677177491824,Technology,28.729633404596992,0
MSFT,2024-12-31,-2.864349287430978,-0.4530447995660297,-6.6368926765091665,-6.6368926765091665,2.5078369898094555,-0.029100191448627966,0.00868527481270287,0.39964656304747564,Technology,28.729633404596992,1
MSFT,2025-03-31,2.6708463941470684,-1.190949118883163,-7.517467310028858,-7.517467310028858,3.2938076406474406,0.044234523145566085,0.015766987657669818,0.5137419958513324,Technology,28.729633404596992,0
MSFT,2025-06-30,-5.398850160079393,-1.3764344536295392,4.689655170943681,4.689655170943681,5.052156080402937,0.07199679122936042,0.05482650879789519,1.4359775850432748,Technology,28.729633404596992,1
MSFT,2025-09-30,4.338910516110754,-0.31336063431313693,0.7575757573489144,0.7575757573489144,4.051644966762561,0.07192538729054698,0.006630709090009512,0.43053173135540773,Technology,28.729633404596992,1
MSFT,2025-12-31,6.293555181704515,1.9761154829707361,10.024072034823002,10.024072034823002,5.112474436175734,0.0544026769571202,0.03512861949293988,1.092134707010756,Technology,28.729633404596992,0
MSFT,2026-03-31,-1.7126789361188652,0.8802341504042528,-4.899789313138191,-4.899789313138191,2.9239766073321705,0.07920382285434768,0.06966510032072804,0.8927927620736185,Technology,28.729633404596992,0
GOOGL,2021-06-30,0.0,0.0,0.0,0.0,4.06864920695789,-0.0055169105301030585,0.0008449004224502232,0.5601045856521192,Technology,28.324168296488992,1
GOOGL,2021-09-30,2.522562508313893,2.522562508313893,0.0,0.0,4.306463608696526,0.03145140500128907,-0.055142283622623744,0.49830304045278045,Technology,28.324168296488992,0
GOOGL,2021-12-31,-5.253885602609756,-1.3656615471479316,-5.522266605443746,-5.522266605443746,5.294668673769125,0.1530161844041198,0.017198485667928587,1.3660957883406744,Technology,28.324168296488992,0
GOOGL,2022-03-31,-2.0282653842592433,-1.586529492851702,-3.8758172478268813,-3.8758172478268813,4.747991232743612,-0.02499740690799701,-0.0012749681257968604,1.062474382743803,Technology,28.324168296488992,0
GOOGL,2022-06-30,-4.26223520662445,-2.255455921294889,11.513867954419482,11.513867954419482,8.062709962793859,0.1227466793168881,0.061679937198609425,1.1874208437363716,Technology,28.324168296488992,0
GOOGL,2022-09-30,-0.4748040311422925,-3.0047975561589357,-18.462381293476124,-18.462381293476124,3.1245815278647586,-0.027551720756936793,0.06645161290322599,0.8582800507746351,Technology,28.324168296488992,1
GOOGL,2022-12-30,4.048564922533337,-0.6791849248731623,0.34938409838773515,0.34938409838773515,5.692059574190276,0.025048833735493492,-0.015885273028130253,1.276071714754588,Technology,28.324168296488992,1
GOOGL,2023-03-31,4.871454318911178,1.045745000919443,-5.896531711870489,-5.896531711870489,2.172590596083866,-0.03983445421624421,-0.0006730380939562464,0.9721863415709497,Technology,28.324168296488992,0
GOOGL,2023-06-30,-2.7635352382186817,1.4204199930208854,9.164215914446345,9.164215914446345,4.601547791423741,0.11729378600318663,0.046733264439085875,0.42598349362186183,Technology,28.324168296488992,1
GOOGL,2023-09-29,3.6728717826091355,2.4573389464587425,3.8715564422214377,3.8715564422214377,2.0211819864090943,0.11247575953458311,0.04992374173868841,0.9045351387299104,Technology,28.324168296488992,1
GOOGL,2023-12-29,0.04042363972817743,1.4553036257574523,3.4846266456872668,3.4846266456872668,2.174385735083981,0.03816403969643911,0.03446520759107119,1.0439333755630233,Technology,28.324168296488992,1
GOOGL,2024-03-29,2.217873449785648,0.7919084084760698,-7.0458404046221075,-7.0458404046221075,2.5336767862279137,0.009707112970711362,0.0062826642944511235,1.3166973466010168,Technology,28.324168296488992,1
GOOGL,2024-06-28,3.7836240007670137,2.4286982182224937,2.9832572285352215,2.9832572285352215,6.299392963979273,-0.0722856868580205,-0.014078759436849553,1.066161434777608,Technology,28.324168296488992,0
GOOGL,2024-09-30,-0.7330202721721292,1.3272252045271775,-26.261559889252332,-26.261559889252332,5.004003200892713,-0.01158613256691221,0.0034649402753714753,0.6887665267952117,Technology,28.324168296488992,0
GOOGL,2024-12-31,-2.351881504419575,0.7291489184902394,71.66418504657874,71.66418504657874,4.137931032580262,0.06892348087021749,-0.04354757509649276,0.8222218388175212,Technology,28.324168296488992,0
GOOGL,2025-03-31,-4.073563216517902,-0.8437102480856483,-27.44195355369564,-27.44195355369564,4.301445283765723,-0.027094622759483156,0.012757094506638866,0.7882796570324044,Technology,28.324168296488992,0
GOOGL,2025-06-30,-1.819511355032901,-2.244494087035627,6.887356318672498,6.887356318672498,4.380939541557949,-0.038403314476934125,-0.03985680190930796,1.2263250981894862,Technology,28.324168296488992,0
GOOGL,2025-09-30,-4.010244657272284,-3.0638001833106654,27.641087393478532,27.641087393478532,4.335009535141751,0.1669003629165291,0.009310123421559569,0.91836361066372,Technology,28.324168296488992,1
GOOGL,2025-12-31,2.570660654339054,-1.8331646436210083,-22.2619127781014,-22.2619127781014,3.01477238354885,0.0470201562866821,0.011665964548430052,1.0193498788570488,Technology,28.324168296488992,1
GOOGL,2026-03-31,2.49849261286611,-0.19015068627500525,15.03381306787159,15.03381306787159,2.874035144164052,0.08568144147997647,-0.017800565941906377,1.2564564008483143,Technology,28.324168296488992,1
AMZN,2021-06-30,0.0,0.0,0.0,0.0,4.4794839621096925,-0.06310108627966515,-0.019691594874393648,1.2496812274178304,Consumer Discretionary,28.218807780831224,0
AMZN,2021-09-30,-4.515319833806563,-4.515319833806563,0.0,0.0,5.711022270477959,0.01674352607307572,0.012863099865714878,0.8016699360128543,Consumer Discretionary,28.218807780831224,1
AMZN,2021-12-31,2.2756227200827586,-1.1198485568619025,-32.02233768380148,-32.02233768380148,3.419866313253578,0.04915396448049214,-0.013737347180228565,0.8270431839087152,Consumer Discretionary,28.218807780831224,0
AMZN,2022-03-31,-2.667495724337787,-1.6357309460205305,41.303870297718284,41.303870297718284,5.194805192877624,-0.0038860103626942033,-0.025271330111700796,1.0924149509837289,Consumer Discretionary,28.218807780831224,0
AMZN,2022-06-30,-2.189239331284131,-1.7741080423364304,-16.213275294197647,-16.213275294197647,1.6835016829348477,0.030234390388024446,0.03625557206537877,0.9457900948430696,Consumer Discretionary,28.218807780831224,1
AMZN,2022-09-30,3.464646463479917,0.22088353198518942,10.204081628866774,10.204081628866774,5.33155614617409,0.0908075165058404,0.051091318390917184,1.1964446985416965,Consumer Discretionary,28.218807780831224,1
AMZN,2022-12-30,6.041319558133524,1.1623077414978806,1.0437710434195953,1.0437710434195953,4.034385375652675,0.0042568943179714935,0.016961859244681854,0.5858686670386533,Consumer Discretionary,28.218807780831224,1
AMZN,2023-03-31,4.55575210112163,2.9681196978627353,7.374208594677047,7.374208594677047,2.2958346991486276,0.02477552377785175,0.011322612405644916,1.0357631308638107,Consumer Discretionary,28.218807780831224,1
AMZN,2023-06-30,2.1548048533437862,4.054130744019714,-5.378146043081611,-5.378146043081611,2.5434775688985223,-0.12319075744791319,0.02271178741766966,0.7929338100482065,Consumer Discretionary,28.218807780831224,0
AMZN,2023-09-29,-5.147362730058389,1.9011284456351383,3.158412593257335,3.158412593257335,3.7602231053927166,-0.11610060025833913,-0.029774812343619783,1.4039356849777658,Consumer Discretionary,28.218807780831224,1
AMZN,2023-12-29,6.182433489116519,1.9364069283808862,1.4624996021166445,1.4624996021166445,5.4515718682380605,-0.0356215748485722,-0.013207407953958472,1.1895434102192552,Consumer Discretionary,28.218807780831224,0
AMZN,2024-03-29,-1.1175722329888071,0.5180758448532773,3.4625387762157946,3.4625387762157946,3.6018064434649912,-0.024198132358911884,0.02991086732944792,1.3267411135143639,Consumer Discretionary,28.218807780831224,0
AMZN,2024-06-28,-5.804449614660896,-1.4717377721478933,9.313101941573358,9.313101941573358,3.507919802609914,-0.0637190203842205,0.018018018018017834,0.8799651043838371,Consumer Discretionary,28.218807780831224,0
AMZN,2024-09-30,-2.0831646827806667,-0.7056882603284628,2.6764192495286014,2.6764192495286014,2.6096884675877705,-0.04267216009417296,-0.047437774524158094,0.7202595868602168,Consumer Discretionary,28.218807780831224,1
AMZN,2024-12-31,4.749633011009742,-1.0638883798551573,-17.28055262762607,-17.28055262762607,4.079135221946041,-0.04224790753288166,-0.022057626566823973,1.048937826291745,Consumer Discretionary,28.218807780831224,0
AMZN,2025-03-31,-3.33809232329252,-1.6190184024310854,-4.035230793007588,-4.035230793007588,1.746236858957763,0.0694178974804518,-0.027571496286933117,0.8060840503390229,Consumer Discretionary,28.218807780831224,0
AMZN,2025-06-30,-4.65895993969931,-1.3326459836906888,-2.6684342910230354,-2.6684342910230354,3.1265632806632806,-0.03480413572156693,-0.010672438241659865,1.1775553423207858,Consumer Discretionary,28.218807780831224,0
AMZN,2025-09-30,-0.12506253122653135,-0.8431204458021551,11.703279428734918,11.703279428734918,7.435558489988616,0.07316900911081281,0.09190859442368482,0.9864923535854848,Consumer Discretionary,28.218807780831224,1
AMZN,2025-12-31,3.395571710428146,-1.1816357709475538,-24.31215607043767,-24.31215607043767,3.7999936654738926,0.016857759110001203,0.049071851027697955,0.35713987706356287,Consumer Discretionary,28.218807780831224,1
AMZN,2026-03-31,0.18683302188580023,-0.3004044346529738,30.448612016503397,30.448612016503397,1.9087004924737712,0.053225371120108056,0.03281986130961845,1.163734919854638,Consumer Discretionary,28.218807780831224,0
META,2021-06-30,0.0,0.0,0.0,0.0,1.5618027662735825,0.05103635038016874,0.014170854271356781,1.4547958061463258,Technology,27.893385380396808,1
META,2021-09-30,3.926818383773582,3.926818383773582,0.0,0.0,1.0948585440363365,0.011676312315971327,0.013941182456497447,0.9813033705627006,Technology,27.893385380396808,0
META,2021-12-31,-0.9963212750730586,1.4652485543502618,1.892012493999987,1.892012493999987,3.9257060127277015,-0.06288819875776397,-0.03506167199634547,0.946305983698128,Technology,27.893385380396808,0
META,2022-03-31,-5.096057117772158,-0.7218533363572116,-10.753700619524885,-10.753700619524885,2.9730198441708944,0.04559111691704776,-0.03670718498014203,1.1473314273120663,Technology,27.893385380396808,1
META,2022-06-30,7.276466068608271,1.2777265148841592,-0.9667051056342099,-0.9667051056342099,3.4548281215549257,-0.024650672291062548,-0.03369465848243436,0.7790706861434914,Technology,27.893385380396808,0
META,2022-09-30,-1.0019001552509141,0.04554688012803503,14.738745877477207,14.738745877477207,4.739927652553343,0.1542553191489362,0.10282472520978603,1.2264839962604264,Technology,27.893385380396808,0
META,2022-12-30,-4.709991267379312,-0.8828706179485283,-13.445759195576578,-13.445759195576578,1.7567635391866778,-0.10421106037544392,-0.04778341063531433,0.9560410995285127,Technology,27.893385380396808,1
META,2023-03-31,3.3503990354488824,1.228743420356732,-0.5962330047159157,-0.5962330047159157,3.22700757025518,0.06851768920734447,0.009519779987306798,1.1829500995740216,Technology,27.893385380396808,1
META,2023-06-30,4.850440609445099,0.6222370555659388,1.1017417052899376,1.1017417052899376,3.5880160257563705,0.10292988039065087,0.03469219682931857,1.5715064898461717,Technology,27.893385380396808,0
META,2023-09-29,-5.677038689641185,-0.5465475780316288,24.530222160970528,24.530222160970528,4.680148778313631,-0.08551791850760915,-0.005658161631258651,1.2208050088111115,Technology,27.893385380396808,1
META,2023-12-29,5.975811019046761,2.1249029935748895,-19.076285203604698,-19.076285203604698,1.024737154709746,0.0274768234111471,0.004476960034942135,0.6692885482086419,Technology,27.893385380396808,0
META,2024-03-29,-3.2607136262864023,0.4721248281410682,20.188683887925524,20.188683887925524,2.384586035295549,-0.0357992757371961,-0.027142708007098948,1.095700715696758,Technology,27.893385380396808,1
META,2024-06-28,5.360549407344396,0.5996520276158925,-14.053245339689449,-14.053245339689449,1.6816816812776743,0.027627302275189614,-0.014135744725080501,0.7047650795453886,Technology,27.893385380396808,0
META,2024-09-30,-4.151351350354021,0.9810738624376835,-0.7416062569769241,-0.7416062569769241,3.014393729303827,0.04634322954380887,0.027842698912712294,1.269828214028042,Technology,27.893385380396808,1
META,2024-12-31,3.534376647608733,0.37071526957817635,-4.362762761714641,-4.362762761714641,3.8539139888340967,-0.055806137790748944,-0.012395929694727026,1.0699641336049253,Technology,27.893385380396808,0
META,2025-03-31,-0.022670082287266965,1.1802261555779603,10.806601519554224,10.806601519554224,2.6876301814849985,-0.026805997273966375,0.008854559155990982,0.36295476100025575,Technology,27.893385380396808,1
META,2025-06-30,4.4704248685367185,0.9576950208760409,1.2196504270545518,1.2196504270545518,2.2243791955382233,-0.016164098686076267,0.005312469815512477,0.6385754081162274,Technology,27.893385380396808,0
META,2025-09-30,-5.17673703688896,0.7013485992423062,10.7572398013937,10.7572398013937,1.397200940456605,-0.05677394854267548,-0.007789873164885663,1.2685126563027207,Technology,27.893385380396808,1
META,2025-12-31,7.081480099880895,1.5881244623103468,-13.162258348871179,-13.162258348871179,3.1225980007872316,0.0038452838724269967,0.010703712138465216,1.5703882718900022,Technology,27.893385380396808,1
META,2026-03-31,6.948981550982659,3.3310373706278282,-3.052884054897682,-3.052884054897682,4.561696950109811,0.10944372574385519,0.0219256434699715,1.0076146301529612,Technology,27.893385380396808,1
NVDA,2021-06-30,0.0,0.0,0.0,0.0,1.313232126565837,0.03419402738821975,0.04353435718150411,0.800712902928072,Technology,28.547311847803105,1
NVDA,2021-09-30,5.510322003070252,5.510322003070252,0.0,0.0,3.410568498409701,0.14139127810472307,0.060572069545709484,0.7441727237214522,Technology,28.547311847803105,0
NVDA,2021-12-31,-4.3889753363909785,0.5606733333396365,23.21531753343087,23.21531753343087,4.174237586756804,-0.024567819148936132,0.047032794490240226,0.8043950471188284,Technology,28.547311847803105,1
NVDA,2022-03-31,6.163139025152679,2.428161897277317,-13.188242062288005,-13.188242062288005,4.97801377112807,-0.12420891346346019,-0.02672589302239481,0.7065605061982928,Technology,28.547311847803105,1
NVDA,2022-06-30,4.469150141190532,2.938408958255621,-11.21396650512844,-11.21396650512844,3.431639717509106,-0.07201661351331312,-0.05244424249308932,1.0045733538364916,Technology,28.547311847803105,0
NVDA,2022-09-30,-3.0682896297728504,0.7937560500448457,37.00323569871865,37.00323569871865,3.0206265636013145,-0.014111585342407862,-0.03205104005436221,0.7202968339295369,Technology,28.547311847803105,0
NVDA,2022-12-30,-6.168550960954395,0.3488621439039918,-6.44138961092444,-6.44138961092444,3.6954914995160077,-0.004519355436191752,-0.043495283858337674,0.927152656876098,Technology,28.547311847803105,1
NVDA,2023-03-31,3.316703620815621,-0.3627467071802729,-6.584965908650868,-6.584965908650868,3.4098105111282058,-0.013127442425162172,-0.037770050310742764,1.10602536963804,Technology,28.547311847803105,0
NVDA,2023-06-30,-3.3026450379213235,-2.305695501958237,-5.169068734948011,-5.169068734948011,3.290014804293466,0.03717405997652157,-0.021479393207141873,0.9988023342655477,Technology,28.547311847803105,1
NVDA,2023-09-29,1.2901558053979365,-1.2160841431655403,3.641190510097614,3.641190510097614,4.063910336435328,-0.021979185975690485,0.019488227013001458,0.9594962769320613,Technology,28.547311847803105,0
NVDA,2023-12-29,-5.49269565471891,-1.047120316606669,9.870044412880395,9.870044412880395,2.738538076464881,-0.012243336309144315,0.004721998806527683,1.8258689391249494,Technology,28.547311847803105,0
NVDA,2024-03-29,-2.916543051435091,-2.6054319846693472,-6.275533119526977,-6.275533119526977,1.2824787746473238,-0.011982102682069673,-0.0496048632218844,1.2929121254732316,Technology,28.547311847803105,0
NVDA,2024-06-28,-5.7352450802228265,-3.2135819952447227,-11.027179987898588,-11.027179987898588,3.374530728608738,-0.06456682601008445,-0.017717979279361806,1.5767675903810936,Technology,28.547311847803105,1
NVDA,2024-09-30,1.1389041209054547,-3.2513949163678433,21.614897267905988,21.614897267905988,1.5521752624169196,-0.03881696572819515,-0.01501070616542688,0.9346643991188612,Technology,28.547311847803105,0
NVDA,2024-12-31,-0.915783404825995,-2.1071668538946144,-4.884633229661135,-4.884633229661135,2.333177787542599,-0.07441894747186861,0.000584313829645966,0.6758752463965281,Technology,28.547311847803105,1
NVDA,2025-03-31,5.96515787681725,0.11325837816847079,-14.466273445725694,-14.466273445725694,1.0631963934117554,-0.06323107761792401,-0.05729898118121701,0.9365862149403593,Technology,28.547311847803105,1
NVDA,2025-06-30,0.3742451304809345,1.6406309308444111,21.916316684316804,21.916316684316804,2.227469149056117,-0.0566398193778086,-0.05001967557168463,1.040255945991866,Technology,28.547311847803105,1
NVDA,2025-09-30,6.755913929087205,3.0448833828898487,-4.537722207081373,-4.537722207081373,1.468752294565922,0.1206936327283914,-0.009043620167952793,0.8949176874952895,Technology,28.547311847803105,0
NVDA,2025-12-31,-1.857971652625888,2.8093363209398756,-9.005657769633883,-9.005657769633883,4.064846252196249,0.05482147877424781,0.07848906022792623,1.4951225121604454,Technology,28.547311847803105,0
NVDA,2026-03-31,-0.5475587010311399,1.1811571764777777,2.3769307967058553,2.3769307967058553,2.8717752350376258,-0.012275389982228768,-0.06311846417980338,1.327544568078389,Technology,28.547311847803105,1
TSLA,2021-06-30,0.0,0.0,0.0,0.0,2.6234238956822664,0.09015345268542196,-0.005637636080870867,1.1565950642297071,Consumer Discretionary,27.40787756461559,0
TSLA,2021-09-30,-4.041712439285494,-4.041712439285494,0.0,0.0,2.696962545478043,0.04571013966987114,-0.015707700187809537,1.102152057719184,Consumer Discretionary,27.40787756461559,1
TSLA,2021-12-31,1.5912079018320497,-1.2252522687267222,-2.726721211574765,-2.726721211574765,2.6322716500012713,0.006263048016701633,0.04329004329004338,0.6864096896239363,Consumer Discretionary,27.40787756461559,0
TSLA,2022-03-31,-4.297183468627084,-2.2492293353601767,2.4576071195668727,2.4576071195668727,0.896458986840617,0.015490230593205423,-0.010632824558394871,1.233262756890686,Consumer Discretionary,27.40787756461559,1
TSLA,2022-06-30,1.6190049302341554,-1.2821707689615935,-8.24065543428524,-8.24065543428524,3.056585029790894,-0.08763404825737264,-0.009639869043288396,1.277155829869291,Consumer Discretionary,27.40787756461559,1
TSLA,2022-09-30,3.266725250589006,0.5449386535070316,-6.147915731752939,-6.147915731752939,1.0723285612795868,0.061327231121281356,0.05890410958904124,1.116291866221453,Consumer Discretionary,27.40787756461559,1
TSLA,2022-12-30,5.919253658263317,1.6269500926148484,6.890688876534838,6.890688876534838,2.4779199627466117,-0.05369127516778527,-0.01208021261174197,1.11201825725419,Consumer Discretionary,27.40787756461559,1
TSLA,2023-03-31,2.3416343647955458,3.286654550970506,0.9758189907644197,0.9758189907644197,2.555817222090327,-0.050217887528532734,-0.07179071182315955,1.1444693550678497,Consumer Discretionary,27.40787756461559,1
TSLA,2023-06-30,2.599631231611881,3.5318111263149374,-3.0478415541783344,-3.0478415541783344,2.1031298391864466,0.054508289802407406,0.04126485759138809,0.9037144572526056,Consumer Discretionary,27.40787756461559,1
TSLA,2023-09-29,3.4663403622227564,3.581714904223375,-4.516494148179618,-4.516494148179618,1.550173963700063,0.022804560912182525,-0.01045093864911939,1.0195863247103913,Consumer Discretionary,27.40787756461559,1
TSLA,2023-12-29,5.647800474413906,3.513851608261022,11.003192931379997,11.003192931379997,2.352174856634549,0.02843095339888846,0.05806025951176608,0.23876977849282105,Consumer Discretionary,27.40787756461559,1
TSLA,2024-03-29,6.897300425762243,4.652768123502696,-4.805539287470195,-4.805539287470195,2.190063848415562,-0.051899210229409465,0.012449799196787348,0.6638661598395668,Consumer Discretionary,27.40787756461559,0
TSLA,2024-06-28,-4.075203422551731,2.9840594599617933,7.402113337301501,7.402113337301501,1.3637514852493227,-0.08122781373982046,-0.034876069313446,1.223862356398819,Consumer Discretionary,27.40787756461559,0
TSLA,2024-09-30,-0.9507296068595269,1.8797919676912227,-13.527855925213048,-13.527855925213048,1.214071083677714,-0.0908599242833964,0.017862549197698918,1.2586144413088305,Consumer Discretionary,27.40787756461559,0
TSLA,2024-12-31,-6.425471210364302,-1.138525953503329,28.375771975223408,28.375771975223408,3.00210147052902,-0.12399770904925544,-0.09120617944147347,1.121269055503737,Consumer Discretionary,27.40787756461559,1
TSLA,2025-03-31,2.2782614493014606,-2.2932856976185247,-9.008407440888643,-9.008407440888643,2.847025747282509,-0.07029177718832891,-0.017174903610234882,1.2608136161426289,Consumer Discretionary,27.40787756461559,0
TSLA,2025-06-30,-0.8576665063688642,-1.488901468572808,-6.2693885709547645,-6.2693885709547645,2.0197312200699558,-0.05579399141630914,-0.03649635036496346,0.49410029111439935,Consumer Discretionary,27.40787756461559,0
TSLA,2025-09-30,-3.441311271119191,-2.1115468846377237,14.530507657693095,14.530507657693095,0.9056166342023118,0.10532941670163676,0.007651109410864443,0.7616451798142855,Consumer Discretionary,27.40787756461559,1
TSLA,2025-12-31,1.742406404205257,-0.06957748099533428,-14.222015068092594,-14.222015068092594,2.5058051147649043,-0.005902777777777812,0.04565376186997816,0.9232609828708507,Consumer Discretionary,27.40787756461559,1
TSLA,2026-03-31,2.5843203416941907,0.006937242102848188,8.422234698081512,8.422234698081512,1.4724558720670602,-0.04961411245865499,0.017709563164108655,1.0232203635252533,Consumer Discretionary,27.40787756461559,1
JPM,2021-06-30,0.0,0.0,0.0,0.0,1.3700976192207401,0.02390909090909088,-0.011844183190033442,0.7105314909937291,Financials,26.937873935370604,0
